250	-22879.621718578626	407.62070686533633	1353.813844137795	484.76959598152763	1444.484359258835	-5473.958036112191	-2484.040019862252	-20684.291356892874	-1669.3029495418627	0.13156779611470834	3252.090552913788	1082.6782533685803	342.809257977474	192.62937135414336	-1129.0568658230443	0.0 	0.0
260	-22835.979067817712	505.33166805688944	1296.6161731349323	497.7078413150907	1433.7542961769632	-5468.769312263246	-2494.588696231547	-20662.92823999758	-1664.8803615570637	0.30354315110930635	3237.628516453943	1076.6258647614995	342.670195354648	191.2976753352812	-1126.748231508622	0.0 	0.0
270	-22766.379385586733	614.5316156826553	1284.4291611687638	494.39728881120226	1425.1708591658928	-5474.57311574761	-2502.8659494633607	-20649.801434936908	-1661.1777871609836	0.7060914015869617	3224.095098849696	1070.6773769362862	342.52369428594756	190.00781883947988	-1124.5001034193613	0.0 	0.0
280	-22870.842693359074	496.94182141307385	1340.7260194202104	478.9990334655335	1418.7415973448292	-5483.737263150466	-2510.863769874887	-20639.87544405172	-1657.1333410280852	0.7762905625891063	3211.4031079351817	1064.353513643704	342.4017484219619	188.7225082351403	-1122.2985156961527	0.0 	0.0
290	-22753.518761880332	548.2083255472817	1415.184507609769	479.8375000564712	1414.8838636828111	-5485.454001597934	-2513.294083509849	-20628.524818124344	-1651.6473737591598	0.37954755117548966	3199.32567460366	1057.9362046944057	342.25713918729383	187.4853380546076	-1120.0965858765214	0.0 	0.0
300	-22577.78785163158	681.0636994569502	1436.1922583101002	488.7255138438654	1413.2614447726646	-5481.01217788547	-2507.9873475446693	-20612.491397837322	-1645.4395202852463	0.07579225724446124	3187.9440806968937	1051.4828480296287	342.0442176369221	186.27096707502153	-1117.9182301581682	0.0 	0.0
310	-22751.467442376692	544.1816457198961	1378.7207384736514	488.3863896897381	1413.6398051965514	-5480.674940208483	-2501.3140921748827	-20587.84721196529	-1639.4705132683894	0.004416452282825855	3177.467341188715	1044.3233273275598	341.7553143422222	185.07648273197617	-1115.7161458822254	0.0 	0.0
320	-22884.307029827654	464.55767133251135	1284.831561711184	499.2800835935992	1416.2711907266016	-5487.307218653584	-2493.7953089458783	-20551.024162450172	-1633.8312993743768	0.0	3167.862049777235	1037.0474231376659	341.44005475173265	183.87644497887376	-1113.5155204130376	0.0 	0.0
330	-22743.314023538253	588.9867648476755	1230.2227718876215	526.9709310312412	1420.7635365036747	-5494.333864758793	-2485.8347587742524	-20503.098996075787	-1628.5690493549607	0.0009417612126723576	3158.9818767455326	1030.0034819221635	341.18162835144244	182.7450958004194	-1111.3343834254604	0.0 	0.0
340	-22644.87529754202	592.6124048146252	1259.9526447547523	540.5570759440325	1426.5052503373304	-5497.810220986814	-2482.9480527854403	-20446.99118210616	-1624.5393956389412	0.042372606001407916	3150.866075125853	1023.250986842768	341.0143934289903	181.68808736889633	-1109.0757372479156	0.0 	0.0
350	-22578.070299939187	532.8583456607557	1344.1806243209285	527.8572142961726	1432.5973250498794	-5495.33526547935	-2486.4606107281725	-20387.493663946843	-1621.5778980903292	0.09120247227393037	3143.3534554610355	1016.9117872123601	340.91093267989254	180.6558276504967	-1106.6195764982972	0.0 	0.0
360	-22448.680134881917	570.7570833804156	1407.3813647414847	499.5016194530985	1438.0123578959676	-5488.302143549123	-2488.3893566915276	-20332.479985169157	-1619.4811573567238	0.15946444499647183	3136.23294494232	1011.4108998876958	340.8001484029375	179.72560256640912	-1104.0089778307213	0.0 	0.0
370	-22448.7536591516	565.2455211338365	1388.2958998565011	473.7084932516778	1442.2876424835722	-5481.374275655159	-2485.9914468819547	-20287.381787712	-1618.0391107623193	0.4326363142360516	3129.3534542766583	1006.5353223282599	340.61947427104377	178.89200855903346	-1101.3374906149882	0.0 	0.0
380	-22538.487809405768	545.3022017146264	1291.8499069574245	466.2934276952787	1445.039134869791	-5478.54407804927	-2481.948090649124	-20254.98408800415	-1616.8348458782464	1.3069640399561704	3122.65084896125	1001.577050587405	340.3485849036458	178.11065373272524	-1098.655480287087	0.0 	0.0
390	-22581.78557496431	592.8229141749256	1185.5552784137378	470.9165055598081	1446.398145253619	-5481.468685527934	-2481.647946597245	-20233.957527014845	-1615.6425719557146	2.192767336411505	3116.253843519602	995.3779714207906	340.04920984100016	177.35934846962786	-1095.9948278580925	0.0 	0.0
400	-22642.69230427045	571.3851890199281	1147.3572894270599	474.7084901829211	1446.6530791010534	-5486.688256249144	-2485.642059098676	-20219.33371537798	-1614.5206093148497	2.1529147076966484	3110.4747680422097	987.657866822454	339.7693412032514	176.62347870002995	-1093.2900814364084	0.0 	0.0
410	-22622.123298032	533.3905479855564	1201.3738393460715	485.89584341852265	1445.6382037999015	-5490.135612467748	-2490.2006403911582	-20205.255297368014	-1613.2522676312253	1.20217557609952	3105.023743434941	979.3803258103883	339.51057901714285	175.86396900638573	-1090.5587075688559	0.0 	0.0
420	-22448.824595189002	589.9830522137304	1303.2267793362432	507.8866633877878	1443.7175568349433	-5489.934869459316	-2500.2858802137216	-20189.629344379224	-1611.5247728361442	0.32741883788042	3099.779337833542	971.0733117581705	339.25138391050285	175.05503425642888	-1087.7502666698128	0.0 	0.0
430	-22375.592673891715	582.7987291219664	1370.1670467531756	526.9439253545129	1440.8109141112823	-5485.26640151707	-2516.0820003254585	-20171.53816300278	-1609.3490721965422	0.041544189493578125	3094.621265159249	963.1445555448254	338.9715797515436	174.16739890743446	-1085.0239957433466	0.0 	0.0
440	-22439.112897887466	506.95462129822016	1362.437661592767	538.9543877430136	1437.4237257894151	-5475.021553738337	-2524.143642263437	-20153.71110637786	-1606.6357023258993	0.03490170170739695	3089.455860636084	955.829122420147	338.6753227576486	173.19384248138755	-1082.560339602314	0.0 	0.0
450	-22406.856650437763	542.6937285746616	1311.4934911252988	553.7224964749164	1434.473077458278	-5456.464143091511	-2515.9252725913107	-20137.049654626986	-1603.2782084924108	0.011276044332914787	3084.1531719160434	949.212919811041	338.40968220484945	172.15392632720324	-1080.4631415721747	0.0 	0.0
460	-22316.08004643524	613.3940887845143	1280.0459515372088	564.7213168098818	1432.8452905970694	-5434.178347405292	-2503.8620804462553	-20121.76927370049	-1599.7216059794682	0.0	3078.733325397792	942.9655414910773	338.2391109647262	171.1021273915696	-1078.595491877569	0.0 	0.0
470	-22268.376628958078	604.7276360891739	1313.086969064391	555.8092533994596	1433.6332458044878	-5416.608570573796	-2497.317385833495	-20106.84880189734	-1596.3672384157474	0.010556977152608619	3073.1058466458153	936.9040254497503	338.13308312412624	170.04350711834402	-1076.688755910417	0.0 	0.0
480	-22200.91064056014	594.7361514532022	1400.434095211766	530.671938612075	1436.482497237722	-5408.149374987237	-2496.640570783037	-20095.94171718106	-1593.212024231615	0.09480103825477215	3067.2717234267393	930.9069432486798	338.02553629089454	168.9685928576604	-1074.5592327541865	0.0 	0.0
490	-22146.357994423062	599.9833627470268	1476.7418883767482	506.3583055818738	1440.64418742217	-5412.30867849745	-2496.2767389564697	-20091.325788090595	-1590.5774751038891	0.1589494514096728	3061.3191746199236	925.4737723939406	337.82415331738383	167.8882551379108	-1072.261362823047	0.0 	0.0
500	-22198.49734024552	565.108364012159	1480.7199426399698	500.2356339656248	1445.2447297949036	-5426.676744905148	-2491.671665781297	-20093.853179853017	-1588.42171001908	0.09432992413036409	3055.2733859066866	921.0308777970735	337.5071133079726	166.81012025636835	-1069.8985372918542	0.0 	0.0
510	-22301.43370447623	550.2418410760274	1399.0622558596149	510.6387096351601	1449.7166377490555	-5442.404301800764	-2481.9429101447317	-20102.12280679776	-1586.321877189884	0.009258236098962586	3049.328834646253	917.0576334159044	337.1195484564595	165.75993337821959	-1067.5764609958815	0.0 	0.0
520	-22418.489623646823	555.0987958134456	1283.8084341374838	518.2581148124983	1454.274855144324	-5453.0899242613195	-2473.929957205589	-20111.975333724706	-1583.607819969518	0.15025554548257836	3043.696979069935	912.5993074199812	336.7282094216609	164.7711508095836	-1065.2726906600874	0.0 	0.0
530	-22500.06327230963	556.8374704002771	1212.333877560083	512.4256800291201	1458.8643921594785	-5458.421100981638	-2469.683391479825	-20117.39609172432	-1580.2898933045565	2.329990597335618	3038.3931637897267	907.2234474095156	336.3780531322551	163.870299792885	-1062.9291696899636	0.0 	0.0
540	-22464.215485765446	585.1346287456821	1228.1310916105538	493.80068328978604	1463.2925138208866	-5461.206032304264	-2463.673009339486	-20114.61379619225	-1576.6233806838393	8.43688403377177	3033.4506017293584	901.0534694695197	336.0456475724435	162.9895041417945	-1060.4342916594198	0.0 	0.0
550	-22383.448506901594	596.1840233136668	1310.447793343746	468.92911991163595	1467.0408441018208	-5465.725309968731	-2458.3418754628788	-20103.316541655848	-1573.0482375752388	11.191507450875001	3028.887431922921	894.3531961611096	335.6906112790108	162.10574157953485	-1057.8468113032004	0.0 	0.0
560	-22362.14089730177	556.4363795252784	1396.0185544038914	447.66773499568484	1469.627125421277	-5473.629469421869	-2460.1676237924876	-20087.256852726026	-1569.6598748393717	5.95563524596461	3024.352516179523	887.3008584567053	335.305231397322	161.23715455177845	-1055.328266699444	0.0 	0.0
570	-22362.202317737825	546.866063028031	1422.7888034768848	443.1334099965942	1470.671801948666	-5483.064596945635	-2467.57011886769	-20072.752453975907	-1566.2450276201419	1.7883166690810484	3019.754345967136	880.1649939573821	334.9062167710938	160.3715939529061	-1053.0156660962407	0.0 	0.0
580	-22369.656867275222	582.0369778542128	1374.4817358099733	456.9168050339786	1470.4652599409815	-5488.199261545636	-2470.604065343828	-20064.11881310134	-1562.6968300254548	0.507140811887764	3015.002656499599	873.4224717548509	334.5505138882128	159.59415709982093	-1051.015615952492	0.0 	0.0
590	-22408.69645132841	599.9931444538812	1291.1835825732044	482.4227544330218	1469.570040000869	-5484.180106818678	-2469.5172567572913	-20060.8021717289	-1558.8743201524533	0.2534675958429681	3010.057450234366	867.3457087308334	334.2744231563542	158.84192082248939	-1049.2650878719558	0.0 	0.0
600	-22416.79149805504	601.8305191985172	1238.955799634722	511.9207157411633	1469.022336573716	-5471.86993640353	-2465.3418703744896	-20058.282586440688	-1554.855293162345	0.09110888234955984	3004.950195867477	862.2356621664436	334.05053578659874	158.12399404805802	-1047.6226795730336	0.0 	0.0
610	-22371.49454417862	584.3217907417369	1253.925042910357	536.405396445913	1469.570830145152	-5455.8410721953705	-2458.7127558532193	-20053.40660133977	-1551.0595698250538	0.02415492816107394	2999.849028256193	858.2390600548091	333.80123530004136	157.4389413005412	-1046.0500250480932	0.0 	0.0
620	-22289.05881091593	562.5579214140467	1318.5518873286294	549.688410512653	1471.493958946678	-5441.8702356575095	-2450.9775784383305	-20046.459988200964	-1547.7211270461967	0.19802135285006572	2994.629025499637	855.0870501480381	333.4926675921845	156.83688029838697	-1044.565704666045	0.0 	0.0
630	-22176.169557699017	589.8708129485585	1384.3692077400265	554.0939054945042	1474.087405802325	-5434.257441350219	-2447.2729115449915	-20040.06000867198	-1544.8845328111681	0.5128775859874044	2989.250046277201	851.9445327446274	333.1168516700874	156.27629002883654	-1043.2165936128026	0.0 	0.0
640	-22147.48951909273	611.2267813526419	1404.5552516328341	549.5267783460722	1476.4530217421411	-5434.430219877162	-2455.447128530126	-20035.98708284467	-1542.703633029724	0.7531000725407777	2983.7615533282496	848.3635656013598	332.72589785266257	155.72411513507623	-1042.0115198746344	0.0 	0.0
650	-22261.2764347795	572.0630001379076	1368.623914274915	535.1434659099266	1478.6774188845268	-5437.751451143851	-2472.4404020554184	-20034.438936298648	-1541.071990938151	0.779052583031074	2978.3501222368823	843.9438528064212	332.38040740683437	155.24194581168675	-1040.7768343955736	0.0 	0.0
660	-22350.257889684442	576.3160770325582	1307.3554515850271	524.8237766714359	1480.4780102838108	-5439.27574891222	-2485.8993138921937	-20034.382797419064	-1539.8162670572297	0.5381786169792738	2973.254923123871	838.963965988449	332.0997807288416	154.8127858331003	-1039.5267122677983	0.0 	0.0
670	-22348.55492502361	620.8249530985175	1266.3998039019473	524.9550537574473	1481.5132525036308	-5437.26416915666	-2484.7009822316872	-20032.621190502916	-1538.5843294480596	0.24317038218801623	2968.6056352048176	834.0836752644636	331.85664744206196	154.39655217859965	-1038.2629974179683	0.0 	0.0
680	-22358.273112463994	596.4475718380684	1268.502977780518	530.7055518862608	1481.4620985004715	-5434.272548997684	-2479.11768078083	-20027.47993326716	-1537.3173966068193	0.0732479019118649	2964.4184624489862	829.7406039967157	331.60569788642044	153.97856153175277	-1037.0203265826167	0.0 	0.0
690	-22328.072476545778	575.9186799684384	1299.3455032908726	543.0381976599085	1480.388630066986	-5433.611883654221	-2473.201944608652	-20019.840469989012	-1535.8450940077873	0.024614403347309674	2960.6938126450805	826.0874666349101	331.3211236422512	153.5094747414837	-1035.9005873393862	0.0 	0.0
700	-22239.37235062504	607.590909145988	1331.0945626257837	555.2255106027212	1478.6147824022548	-5433.534117220722	-2463.6237973531897	-20010.16707857772	-1533.8029020746949	0.0023029706524405587	2957.3340717933856	822.8196491689406	331.027153506848	153.01087664102505	-1034.9642742562933	0.0 	0.0
710	-22236.439889197252	582.5350293571912	1348.8193584208595	553.3934470804385	1476.6548140376483	-5431.719502412611	-2458.641913436388	-19999.27075302054	-1531.3310547056851	0.051879214693985085	2954.176118733471	819.7468200499293	330.77639172070275	152.48511885564088	-1034.1156430926067	0.0 	0.0
720	-22260.305411948415	560.482580062484	1351.6363555370235	540.1574790952284	1474.8264703716816	-5426.844867220634	-2460.518276047431	-19988.918196947798	-1528.513655061529	0.047702479949091325	2951.1977714007166	816.9172400443938	330.5618877557172	151.88144990260673	-1033.2193533208228	0.0 	0.0
730	-22216.650768233496	602.2323871510686	1350.9196157357808	533.7811930584269	1473.4785863895331	-5419.113222523487	-2464.499098941256	-19980.452975594468	-1525.3186961721906	0.005426050828918794	2948.2560366315547	814.7479932568303	330.34266450305995	151.2583672052105	-1032.2890449843985	0.0 	0.0
740	-22212.292852020008	593.1641652941839	1354.416783082819	537.5285718747338	1472.436322168984	-5411.643186647057	-2470.2003242243363	-19974.373585981717	-1521.8396343888255	4.938981074869453e-05	2945.2822550464484	813.6748279203521	330.04944077359585	150.61155068969776	-1031.400087018711	0.0 	0.0
750	-22238.944492244256	563.8452305068279	1362.4271144969298	541.8479069700497	1471.2459234293303	-5409.384982295681	-2483.637175602316	-19971.677298145278	-1518.441694147167	0.012017090996169785	2942.3010090828498	813.5242457361804	329.66514164761134	149.93774064463807	-1030.6096716592162	0.0 	0.0
760	-22197.372386991297	616.4948220381148	1369.2781402715525	544.287907014397	1469.8587062093172	-5411.53755094493	-2500.213878470977	-19971.70511763742	-1515.2829950818161	0.07129362102987453	2939.2695802862977	813.6089990828741	329.23076858795065	149.25063622239026	-1029.9836981900694	0.0 	0.0
770	-22181.388446089495	640.7110838236131	1367.3817204193467	542.8362358501862	1468.6878473869604	-5413.340454044237	-2501.00814892049	-19971.580311823298	-1512.3370799357333	0.20712096630641386	2936.348234328881	812.7325333421697	328.8418817755222	148.6002881435889	-1029.4693974023137	0.0 	0.0
780	-22241.57660309268	577.8772770984417	1363.7007591448773	538.4441958252373	1467.8306911706159	-5411.267255620177	-2492.7925764171932	-19967.88596938118	-1509.2801749290802	0.1432098167537688	2933.439122104098	810.646466454903	328.5342298064744	148.0015277779366	-1028.9681059443878	0.0 	0.0
790	-22214.794966707203	578.2316027079738	1368.1943037862504	537.5133641965808	1467.332112987543	-5406.111836580623	-2483.9642869534014	-19956.146331468	-1505.8157044948634	0.02828564576049395	2930.590747670939	808.0137966199878	328.2928403484675	147.412562078369	-1028.3664232521792	0.0 	0.0
800	-22102.376662291113	634.4533499211402	1388.0340840506606	540.8392658599628	1467.0028560004032	-5400.228508684053	-2476.674347184117	-19935.451892517107	-1501.8577830897696	0.5683405157602237	2927.840332792045	805.9240917736869	328.05004056262413	146.79716079841754	-1027.6736530907779	0.0 	0.0
810	-22033.15082827228	630.8683282383652	1412.225620227041	547.0278551585043	1466.86006585727	-5397.146284569579	-2466.5982802588924	-19907.529477831144	-1498.0209459610257	1.6230935260150459	2925.129378225123	805.5068756276231	327.7501367352294	146.17565174953089	-1027.0228449963397	0.0 	0.0
820	-21987.63529980805	620.3170675634638	1425.523318764549	551.3160876150631	1466.4582278246985	-5396.834987236434	-2462.017172791636	-19874.801718564504	-1495.0465195695447	1.949986969702086	2922.524575075293	806.4682619178184	327.41019307099486	145.55321657752123	-1026.4558370250438	0.0 	0.0
830	-21966.691809300988	617.9188935797749	1416.2214326478575	552.4676961855338	1465.6642127544903	-5394.224095971523	-2464.6316235779695	-19842.821720016716	-1492.9246358963194	1.1707752793901143	2920.0559914617143	808.3726413592619	327.1026065868222	144.93568138791855	-1025.999665081223	0.0 	0.0
840	-21992.906521238456	592.1582900278305	1396.3685505739395	544.243630015077	1464.3830591627434	-5389.351636196659	-2468.761433929503	-19814.808486979797	-1490.982972307474	0.4275092599959894	2917.639399553631	810.191880156281	326.86914382309146	144.3355019353845	-1025.6189563329951	0.0 	0.0
850	-21965.351919257217	629.3152884798395	1385.3716575822136	525.9871402527539	1462.8201726552684	-5388.0886741091645	-2470.4794405805346	-19794.06092978703	-1488.8931526218691	0.3987207162473856	2915.343561051059	811.7000826338731	326.68493715404855	143.74288520339624	-1025.1941678873288	0.0 	0.0
860	-21919.34439014682	672.6638562321288	1397.9003901421377	509.7424017213939	1461.4635924189508	-5392.772707438807	-2468.5058802827343	-19784.217393784762	-1487.0432440950262	0.47974533116750956	2913.1387625061247	812.7919013803003	326.4918587994806	143.1981965114827	-1024.675869588649	0.0 	0.0
870	-21965.4528985994	597.4596969669637	1432.3135661407446	508.3799603496228	1461.1560898307157	-5401.1204062396755	-2463.3688907593305	-19784.80301146278	-1485.3175652956556	0.2792273962199655	2910.991760511038	813.7292110930623	326.2532559575055	142.74378747451178	-1024.149580562354	0.0 	0.0
880	-21967.77460496961	560.4459197565716	1468.7978542019157	520.525362672086	1461.4823692357083	-5408.63191368708	-2461.0014580409797	-19794.268183640772	-1483.6185745798723	0.05200478294965538	2908.9547807788426	814.8610402774622	325.94475472900996	142.4135111122122	-1023.7320725676607	0.0 	0.0
890	-21865.56294734235	651.606500710216	1486.3992284492226	528.1703882109165	1462.3058039166033	-5413.18884540533	-2456.4203443315814	-19809.478203640872	-1482.012672475397	0.0038140816656627463	2906.8151394825036	815.8359853925405	325.61599815086026	142.20911236892675	-1023.4248522526343	0.0 	0.0
900	-21905.655244810834	645.298181983443	1474.6942921171772	517.2126236750131	1463.7207498372754	-5415.77165740819	-2448.122870801368	-19826.835303788197	-1480.421383324348	0.015970752845681335	2904.531125163534	815.6574312727394	325.31911108821066	142.1626540425278	-1023.1161694214943	0.0 	0.0
910	-22048.55818604669	555.0557892884793	1439.575953020808	502.57725523730204	1465.1835780263762	-5413.5337873519975	-2435.8243768313705	-19843.767857722043	-1478.6859016807261	0.013959449107303208	2902.272835638779	813.9452326255392	325.0679639131704	142.26151794212464	-1022.7003476022494	0.0 	0.0
920	-22027.987061394822	588.5877015390914	1408.8895150009794	507.66087438977195	1466.4747243697466	-5403.64445237176	-2421.8398020545815	-19854.42104067209	-1476.3503857402527	0.0055924885219380115	2899.9692940637706	811.5955141058529	324.8323431703428	142.47827463645402	-1022.225214320665	0.0 	0.0
930	-21947.306114860596	641.8802884553352	1404.2140035464577	522.181824690843	1467.869444541886	-5388.583858675063	-2418.9537120253644	-19855.545936715705	-1473.255706300664	0.01586419175331491	2897.661993887067	809.4938609248879	324.56546956275525	142.84292485682178	-1021.6925758015959	0.0 	0.0
940	-21954.086060821006	595.188306341896	1422.5990371306814	527.2582603245235	1469.6050654491246	-5374.81456399714	-2427.5702413581566	-19846.445600313524	-1469.5672039387218	0.002126577103674167	2895.2960365750755	808.0120397240603	324.25975504627684	143.27865092441294	-1021.1877293066117	0.0 	0.0
950	-21920.69321432966	587.8586995337345	1446.014786787052	525.6196942893131	1471.716840089523	-5366.677074267738	-2436.98314503705	-19829.731359615227	-1465.5776760151189	0.0	2893.0375699035685	807.0924127962882	323.961957621441	143.71382684347418	-1020.7397472589358	0.0 	0.0
960	-21829.929567613068	652.2480433011193	1447.0456224758882	525.622330734072	1474.3358549689133	-5363.287064193266	-2437.085963764389	-19811.546933857404	-1461.6775733706393	0.0	2890.892438209416	805.9488393821936	323.71655136364365	144.14743961527924	-1020.2891524778992	0.0 	0.0
970	-21820.878747396284	667.4935893474861	1421.8918498927599	522.3106486299689	1477.3996143664285	-5362.872051794942	-2434.727255456677	-19795.338309766183	-1458.275899134217	0.04564816562278704	2888.5982844065556	804.3228685171637	323.53534768688036	144.56449495372829	-1019.8275772108551	0.0 	0.0
980	-21875.71044434871	644.1089530642021	1389.8688297489373	510.61768434867	1480.398101348867	-5363.886695528911	-2437.404125313106	-19781.679494536365	-1455.5938180878995	0.2566479360111896	2886.1271784581495	802.4240115933053	323.395640604198	144.9290994116955	-1019.2724573964656	0.0 	0.0
